"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",75.9,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",77.9,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",80.1,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",81.9,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",83.7,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",85.6,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",87.3,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",90.4,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",91.1,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",92.6,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",95.3,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.4,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.7,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.9,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"ITA","Italy","CPHPTT01","HICP: All items","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.9,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,3.9,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,-0.2,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,1,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,0.8,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.6,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,4,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.6,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.1,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,2,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,0,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.7,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.9,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.4,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.6,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.2,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.6,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.6,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.2,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.1,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.1,,
"ITA","Italy","CPHP0100","HICP: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.2,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","1995","1995","_1000","Per thousand","0","Units",,,334.515,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","1996","1996","_1000","Per thousand","0","Units",,,334.515,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","1997","1997","_1000","Per thousand","0","Units",,,334.515,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","1998","1998","_1000","Per thousand","0","Units",,,368.648,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","1999","1999","_1000","Per thousand","0","Units",,,363.911,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2000","2000","_1000","Per thousand","0","Units",,,365.985,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2001","2001","_1000","Per thousand","0","Units",,,372.033,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2002","2002","_1000","Per thousand","0","Units",,,381.587,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2003","2003","_1000","Per thousand","0","Units",,,392.5555,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2004","2004","_1000","Per thousand","0","Units",,,393.1565,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2005","2005","_1000","Per thousand","0","Units",,,398.057,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2006","2006","_1000","Per thousand","0","Units",,,394.256,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2007","2007","_1000","Per thousand","0","Units",,,395.173,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2008","2008","_1000","Per thousand","0","Units",,,400.1395,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2009","2009","_1000","Per thousand","0","Units",,,413.109,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2010","2010","_1000","Per thousand","0","Units",,,417.592,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2011","2011","_1000","Per thousand","0","Units",,,412.5035,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2012","2012","_1000","Per thousand","0","Units",,,421.1115,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2013","2013","_1000","Per thousand","0","Units",,,432.512,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2014","2014","_1000","Per thousand","0","Units",,,439.746,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2015","2015","_1000","Per thousand","0","Units",,,440.7665,,
"ITA","Italy","PWCPSE01","CPI weights: Services","AL","Per thousand of the National CPI Total","A","Annual","2016","2016","_1000","Per thousand","0","Units",,,442.995,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,2.829146,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,2.47087,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.270528,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.396198,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.414627,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.601666,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.3018,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.013668,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.615483,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.166949,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.066645,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.978309,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.725804,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.888602,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.367564,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.059033,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.559376,,
"ITA","Italy","CPGRLH02","CPI: Services less housing (Housing excluding imputed rentals for housing)","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.9960376,,
